id,cols_1,cols_2,cols_3,cols_4,cols_5,cols_6,cols_7,cols_8,cols_9,cols_10,cols_11,cols_12,cols_13,cols_14,True_value
Id_7071,B,7.2,False,True,8.88,Z,type_1,23.04,274024.0,1.428571429,-27.828,4.08882717,True,B,24504.48
Id_612,,,False,True,11.84,,,21.6,34400.0,1.785714286,-27.828,4.08882717,False,C,178914.12
Id_7167,B,9.6,False,True,4.44,X,type_0,13.2,,1.428571429,-27.828,4.08882717,True,A,94216.584
Id_9205,G,9.6,False,True,7.4,X,type_1,18.96,,1.428571429,-27.828,4.08882717,False,C,91049.8512
Id_3200,G,9.2,,True,7.4,X,type_1,18.96,45819.0,1.428571429,-27.828,4.08882717,True,A,87933.384
Id_2267,E,9.8,False,True,8.88,Y,type_1,17.28,115918.0,1.428571429,-27.828,5.488589937,False,C,84791.784
Id_9781,D,9.4,False,False,,Z,type_2,18.96,72189.0,1.428571429,-27.828,4.08882717,False,A,124404.2184
Id_6629,H,,False,True,5.55,Y,type_2,12.24,92387.0,1.428571429,-27.828,4.08882717,False,D,94216.584
Id_4135,F,9.6,False,True,,Z,type_2,21.12,141035.0,1.785714286,-27.828,4.08882717,True,D,116207.784
Id_1898,A,9.6,False,True,7.77,W,type_2,15.12,82700.0,1.428571429,-27.828,5.488589937,True,A,250699.68
Id_9530,,5.8,False,False,16.65,Z,type_1,0.0,473640.0,2.142857143,-27.828,4.796035003,,B,43944.7008
Id_8153,D,8.8,False,True,7.4,X,type_2,19.44,213898.0,1.428571429,-13.914,4.08882717,True,C,94216.584
Id_258,B,9.4,False,False,10.36,Z,type_2,18.24,45107.0,1.428571429,-27.828,4.08882717,,C,157048.584
Id_2924,B,8.6,False,True,,Y,type_1,20.4,205094.0,1.428571429,-27.828,,True,A,53133.8808
Id_9424,G,8.2,False,True,9.25,W,type_2,23.04,104821.0,1.428571429,-27.828,4.796035003,False,A,72253.6584
Id_4943,B,9.6,False,False,10.36,Z,type_2,18.24,146130.0,1.428571429,-27.828,,True,A,122161.116
Id_2822,F,5.8,False,,5.55,X,type_1,18.24,213177.0,1.428571429,-34.785,4.08882717,,B,7854.0
Id_6529,E,10.4,False,True,7.4,X,type_1,18.24,17595.0,1.428571429,-27.828,4.08882717,False,D,100499.784
Id_3339,D,8.4,False,True,5.18,X,type_0,12.96,86627.0,1.428571429,-34.785,4.08882717,True,B,47117.7168
Id_3525,C,7.8,,True,9.25,Z,type_2,25.2,135003.0,,-27.828,5.488589937,False,B,53391.492
Id_4563,G,8.8,False,True,6.66,X,type_1,17.04,57388.0,1.428571429,-34.785,4.08882717,False,A,56517.384
Id_9656,,8.2,False,True,5.18,X,type_0,,187812.0,1.428571429,,4.08882717,True,C,28258.692
Id_7908,D,9.6,,True,7.4,X,type_0,16.08,134500.0,1.428571429,-34.785,,False,B,94185.168
Id_5329,,9.2,False,True,7.4,X,type_1,15.84,149475.0,1.428571429,-27.828,4.08882717,False,C,54978.0
Id_5223,J,9.8,False,True,7.4,X,type_1,17.76,62339.0,1.428571429,,4.08882717,False,,91074.984
Id_2285,B,,False,True,9.25,Y,type_1,20.4,67458.0,1.428571429,-27.828,4.08882717,False,A,116207.784
Id_6063,F,9.2,False,True,11.84,Z,type_2,21.6,98700.0,1.785714286,-27.828,4.08882717,True,,116236.0584
Id_4654,,10.2,False,False,9.99,X,type_1,26.64,37654.0,1.428571429,-13.914,1.834008086,False,A,91074.984
Id_5000,H,9.2,False,True,7.4,X,type_1,,66969.0,,-27.828,4.08882717,False,,71942.64
Id_6710,H,9.6,,True,7.4,X,type_1,,140807.0,1.428571429,-27.828,4.08882717,True,C,62797.4424
Id_9324,B,5.8,False,True,11.1,X,type_1,,96582.0,2.142857143,-27.828,4.08882717,False,,31384.584
Id_484,I,8.2,False,False,13.32,W,type_1,23.52,93413.0,2.142857143,-27.828,4.08882717,False,D,62203.68
Id_2211,D,9.8,False,True,7.4,Y,type_0,19.2,42193.0,1.428571429,-34.785,4.08882717,False,B,160818.504
Id_5416,B,10.2,False,False,10.36,,type_2,17.76,,1.428571429,-27.828,4.08882717,True,A,197857.968
Id_7563,F,9.4,False,True,11.84,Z,type_2,21.6,132795.0,1.785714286,,4.08882717,True,,144482.184
Id_2555,B,10.0,False,True,9.25,Y,type_3,11.52,104372.0,1.428571429,-34.785,4.08882717,True,D,144161.7408
Id_7,G,8.8,False,True,8.14,Y,type_2,17.52,105180.0,1.428571429,-27.828,,False,,81678.4584
Id_3657,E,9.8,False,True,7.4,X,type_1,18.24,,1.428571429,-27.828,,,B,78502.3008
Id_6411,E,8.8,False,True,7.4,X,type_1,18.24,220912.0,1.428571429,-27.828,4.08882717,True,C,40809.384
Id_9164,I,7.6,False,True,6.66,X,type_1,21.12,,1.428571429,,4.08882717,,B,25117.092
Id_4874,G,9.4,False,True,7.4,X,type_1,18.96,59072.0,1.428571429,-27.828,4.08882717,False,B,90654.0096
Id_4402,,9.2,False,True,8.14,,type_2,18.72,103216.0,1.428571429,-27.828,5.488589937,False,C,94244.8584
Id_8916,B,9.0,False,True,12.95,X,,24.48,108635.0,2.142857143,-27.828,,True,B,109940.292
Id_5546,E,8.4,False,True,11.84,Z,type_2,21.6,219500.0,1.428571429,-27.828,5.488589937,False,C,90729.408
Id_5297,J,9.8,False,,5.92,,type_1,16.32,59900.0,1.428571429,-27.828,4.08882717,False,A,94216.584
Id_2426,D,7.4,False,True,7.4,,type_2,15.12,166343.0,1.428571429,-34.785,4.08882717,True,A,40809.384
Id_6744,H,10.4,False,True,5.55,X,type_1,12.48,8045.0,1.428571429,,4.08882717,False,B,91074.984
Id_1814,B,10.2,False,True,12.21,Z,type_2,,21799.0,2.142857143,-27.828,5.488589937,False,A,398951.784
Id_6822,H,,False,True,7.4,,,16.56,66594.0,1.428571429,-27.828,4.08882717,True,A,89504.184
Id_9625,J,9.0,False,True,12.21,X,type_1,23.76,105923.0,2.142857143,-27.828,5.488589937,True,D,78508.584
Id_2274,,8.6,False,True,8.14,Y,type_2,15.6,150000.0,1.428571429,-27.828,4.08882717,False,A,81210.36
Id_1011,,8.0,False,True,7.4,X,type_1,19.68,174800.0,1.428571429,-34.785,4.08882717,True,A,29845.2
Id_1577,H,8.6,False,False,8.14,W,type_2,18.24,194720.0,1.428571429,-13.914,2.615056629,,D,52499.2776
Id_7264,C,9.8,False,True,,Z,type_2,16.8,46112.0,1.428571429,-27.828,4.08882717,False,C,172489.548
Id_1067,E,10.0,False,True,8.88,Z,type_2,19.2,22409.0,1.428571429,-27.828,,False,A,169643.2584
Id_1991,I,8.8,False,,8.88,X,type_1,21.6,106515.0,1.428571429,-27.828,5.488589937,True,C,42703.7688
Id_3970,G,9.2,,True,5.18,X,type_1,14.88,69961.0,1.428571429,-34.785,4.08882717,True,C,53375.784
Id_9073,F,7.4,False,True,14.8,Y,,29.28,199450.0,2.142857143,-27.828,4.08882717,True,C,31384.584
Id_5879,G,8.0,False,True,8.88,W,,25.44,211824.0,1.428571429,-27.828,6.168843302,True,B,40837.6584
Id_8430,,9.6,False,True,9.25,Z,type_1,19.92,129596.0,1.428571429,-27.828,4.08882717,True,,81618.768
Id_4542,B,9.4,False,True,10.36,Z,type_2,19.2,50267.0,1.428571429,-27.828,,True,C,216738.984
Id_9326,B,10.0,False,True,7.4,X,type_1,15.6,35525.0,,-34.785,4.08882717,True,B,131944.0584
Id_7193,E,8.4,False,True,9.25,,type_2,23.76,221757.0,1.428571429,-27.828,4.08882717,True,A,53375.784
Id_3867,B,,False,False,16.65,Z,type_2,25.68,131998.0,2.857142857,-27.828,4.08882717,True,A,345544.584
Id_9415,G,10.4,,True,8.14,Y,type_2,14.64,13985.0,,-27.828,,False,,159891.732
Id_6823,B,9.0,False,False,10.36,,type_2,18.24,119126.0,1.428571429,-27.828,4.08882717,True,A,122170.5408
Id_3048,,8.2,False,True,9.99,W,type_2,19.68,173093.0,2.142857143,-27.828,4.08882717,True,D,37667.784
Id_781,B,9.2,False,False,16.65,Z,type_2,,98245.0,2.857142857,-27.828,4.08882717,False,B,260400.9408
Id_6747,C,9.4,False,True,8.51,Z,type_2,16.8,214767.0,1.428571429,,4.08882717,False,D,91074.984
Id_2675,D,8.8,False,True,5.92,X,,13.68,219000.0,1.428571429,-20.871,1.834008086,True,D,43979.2584
Id_1749,J,10.0,False,True,,X,type_1,17.76,60153.0,1.428571429,-34.785,4.08882717,False,,69105.7752
Id_6222,F,7.6,,True,,,type_1,29.28,178187.0,2.142857143,,,False,B,40825.092
Id_7946,B,9.0,False,True,11.1,W,type_2,19.2,141489.0,1.428571429,-27.828,1.834008086,False,C,131915.784
Id_2791,J,9.2,False,,8.14,Y,type_2,18.72,98793.0,1.428571429,-27.828,5.488589937,True,A,91074.984
Id_6519,,8.8,False,,5.18,,type_0,15.6,64100.0,1.428571429,-34.785,4.08882717,False,A,40837.6584
Id_5774,G,,,,7.4,X,type_1,17.76,56902.0,1.428571429,-27.828,,,A,74738.664
Id_6357,,8.4,False,True,,Y,type_2,,,2.142857143,-27.828,5.488589937,False,D,45081.96
Id_4979,H,9.8,False,False,7.4,X,type_1,14.16,,1.428571429,,4.08882717,True,D,106399.7088
Id_7588,A,7.2,False,True,7.77,W,type_2,20.88,128100.0,1.428571429,-27.828,4.08882717,False,C,53375.784
Id_1091,A,9.6,False,True,,Y,type_3,,43769.0,2.142857143,-27.828,4.08882717,,D,329516.1408
Id_6526,A,9.6,False,True,4.81,X,type_0,13.68,13152.0,1.428571429,-34.785,4.08882717,False,C,157048.584
Id_9607,J,10.0,False,True,12.21,W,type_1,24.48,57800.0,2.142857143,-27.828,4.08882717,True,B,172159.68
Id_4627,C,9.0,,False,8.51,W,type_2,15.12,121500.0,,-27.828,4.08882717,True,D,75366.984
Id_2324,I,6.4,False,True,21.09,W,type_0,31.2,220369.0,2.857142857,-13.914,3.363585661,True,A,138198.984
Id_6534,H,10.2,False,True,11.1,X,type_2,18.48,22420.0,1.428571429,-27.828,4.08882717,,C,144482.184
Id_8971,,7.8,False,True,7.4,X,type_1,19.68,194864.0,1.428571429,-27.828,4.08882717,False,C,27897.408
Id_5055,A,8.6,False,True,7.77,W,type_2,,199730.0,1.428571429,-13.914,3.363585661,False,D,59219.16
Id_2608,E,8.4,False,True,8.88,Y,type_1,,219681.0,1.428571429,-27.828,5.488589937,True,A,43979.2584
Id_9020,B,10.4,False,True,6.66,X,type_3,10.08,11548.0,1.428571429,-34.785,4.08882717,True,C,147303.3408
Id_2290,J,10.2,False,True,7.4,,type_2,15.12,12478.0,1.428571429,,4.08882717,False,,197889.384
Id_1727,F,9.4,False,True,8.14,Z,type_2,19.44,158001.0,1.428571429,-27.828,4.08882717,True,A,91074.984
Id_610,J,9.8,False,,4.44,X,type_1,13.92,22868.0,,-34.785,4.08882717,,A,59062.08
Id_4666,B,9.0,,True,11.1,W,type_2,19.2,142539.0,1.428571429,-27.828,,True,A,84194.88
Id_8051,I,9.4,False,,5.55,X,type_1,,,1.428571429,-27.828,4.08882717,False,A,67512.984
Id_5413,B,9.8,False,True,10.36,Z,type_2,19.2,81135.0,1.428571429,-27.828,,False,C,213591.1008
Id_343,H,6.0,False,True,5.55,X,type_1,20.64,201000.0,1.428571429,-34.785,,False,B,18818.184
Id_4683,G,10.0,False,True,7.4,X,type_1,,55914.0,1.428571429,-27.828,4.08882717,True,B,75335.568
Id_8784,D,9.6,,True,7.4,X,type_2,12.0,113409.0,1.428571429,,,True,C,87961.6584
Id_3750,F,7.2,,True,7.4,X,type_1,19.2,172472.0,1.428571429,-34.785,,True,D,21959.784
Id_8453,B,,False,True,9.99,W,type_1,27.84,140082.0,1.428571429,-27.828,2.615056629,True,C,81665.892
Id_9307,I,9.4,False,True,10.36,W,type_2,21.36,138241.0,1.428571429,-27.828,4.08882717,True,D,94216.584
Id_5999,E,8.2,False,False,9.25,Z,type_2,21.84,219588.0,,-27.828,4.08882717,True,B,53375.784
Id_3215,B,10.6,False,True,10.36,,type_2,,19.0,1.428571429,-27.828,5.488589937,False,,251296.584
Id_97,,10.0,False,,7.4,,type_1,17.76,46072.0,1.428571429,-27.828,4.08882717,True,B,81650.184
Id_7387,F,9.2,False,True,5.55,X,type_1,15.36,,1.428571429,-34.785,4.08882717,True,B,56391.72
Id_7665,F,9.0,False,True,11.84,Z,type_2,22.08,259107.0,,-27.828,4.08882717,True,D,78524.292
Id_5176,J,9.2,False,,12.21,X,,23.76,29034.0,2.142857143,-27.828,5.488589937,,D,95809.3752
Id_7279,B,10.6,False,False,16.65,Y,type_2,25.68,1256.0,2.857142857,-27.828,,True,A,389555.2584
Id_6165,C,7.8,,True,9.25,Z,type_1,22.32,227332.0,1.428571429,-27.828,4.08882717,,C,31412.8584
Id_1537,B,9.4,False,True,10.36,Z,type_2,20.4,115845.0,1.428571429,-27.828,4.08882717,True,D,138198.984
Id_3588,J,9.8,,True,7.4,X,type_1,17.76,41255.0,1.428571429,,4.08882717,True,B,78508.584
Id_9442,B,9.6,False,True,9.25,X,type_1,19.92,63399.0,1.428571429,,4.08882717,False,D,122490.984
Id_6985,A,8.4,False,True,,W,type_0,19.68,,,-13.914,,False,B,109604.1408
Id_3648,A,9.8,False,True,11.1,Z,,21.12,129368.0,2.142857143,-27.828,4.08882717,False,C,153906.984
Id_2657,B,10.0,False,True,9.25,X,type_3,11.28,15250.0,1.428571429,-34.785,4.08882717,True,A,169285.116
Id_9826,B,8.8,False,False,6.66,X,type_1,17.04,87336.0,1.428571429,-34.785,4.08882717,False,D,53055.3408
Id_1517,B,7.8,,True,14.8,W,,29.04,160665.0,2.142857143,-27.828,4.08882717,True,B,65970.4584
Id_5061,B,8.8,False,False,11.1,Z,type_2,19.92,261567.0,1.428571429,-27.828,4.08882717,False,A,100528.0584
Id_9349,H,7.4,False,False,8.51,X,type_0,21.12,177085.0,1.428571429,-34.785,4.08882717,True,B,18692.52
Id_4624,,9.6,False,True,7.4,X,type_0,18.0,49152.0,1.428571429,-27.828,5.488589937,True,D,100499.784
Id_4272,D,9.4,False,True,5.18,X,type_0,12.96,114054.0,1.428571429,-34.785,4.08882717,False,C,75341.8512
Id_3669,G,9.8,False,True,,X,type_1,17.76,53394.0,1.428571429,-27.828,4.08882717,False,B,72184.5432
Id_6566,F,10.4,False,True,18.5,W,type_0,30.48,3958.0,2.857142857,-13.914,,False,C,219908.8584
Id_5800,H,8.6,False,True,9.25,X,type_1,15.84,224000.0,,-27.828,4.08882717,False,B,36125.2584
Id_2090,I,9.0,,True,,Z,type_2,,142467.0,,-27.828,5.488589937,,,75125.0808
Id_7097,F,10.2,False,True,11.84,,type_2,21.36,24850.0,1.785714286,-27.828,4.08882717,True,,188464.584
Id_6171,G,10.2,False,True,7.4,X,type_1,14.88,,1.428571429,-27.828,4.08882717,False,,90729.408
Id_572,B,8.6,,False,11.1,Z,,19.92,,1.428571429,-13.914,3.363585661,False,,117103.14
Id_9558,F,8.6,False,True,14.8,W,type_1,25.44,,2.142857143,,,False,B,53375.784
Id_4688,,8.0,False,True,7.4,X,type_2,14.88,,1.428571429,-27.828,4.08882717,True,,12563.2584
Id_9074,B,9.8,,True,10.36,Z,type_2,20.4,133902.0,1.428571429,-27.828,4.08882717,False,,150733.968
Id_3062,E,8.8,False,True,11.84,Z,,21.6,120521.0,1.428571429,-27.828,5.488589937,True,D,119336.8176
Id_9293,J,9.2,False,True,8.14,X,type_2,18.48,227522.0,1.428571429,-27.828,6.168843302,False,C,69083.784
Id_6470,J,10.0,False,True,7.4,X,type_1,18.96,58927.0,1.428571429,-27.828,4.08882717,False,D,103669.6584
Id_7160,A,10.0,,True,7.4,Y,type_0,21.36,54838.0,1.428571429,-34.785,4.08882717,,C,273287.784
Id_6633,E,9.0,False,True,8.51,Y,type_2,13.92,131672.0,1.428571429,-27.828,5.488589937,True,B,78508.584
Id_8491,B,9.8,False,True,7.4,X,type_1,14.4,,1.428571429,-34.785,4.08882717,True,C,87933.384
Id_7925,A,8.8,False,True,7.4,Y,type_0,16.56,110873.0,1.428571429,-34.785,,True,D,106801.8336
Id_7345,D,10.0,False,True,7.4,,,,28646.0,1.428571429,,4.08882717,True,C,187867.68
Id_6304,D,9.6,False,True,7.4,Y,type_0,19.44,58018.0,1.428571429,,4.08882717,True,A,131915.784
Id_7900,I,9.4,False,True,22.94,W,type_1,29.76,54608.0,2.857142857,-13.914,1.834008086,,B,213597.384
Id_9439,B,9.6,False,True,6.66,X,type_3,10.08,55138.0,1.428571429,-34.785,,False,A,94216.584
Id_8185,D,10.2,False,True,5.18,X,,18.48,,1.428571429,-27.828,4.08882717,True,A,131633.04
Id_4479,C,6.6,False,False,,W,,0.0,98615.0,2.142857143,-13.914,1.834008086,False,A,72225.384
Id_4948,F,9.4,False,True,8.14,W,type_2,18.0,213916.0,1.428571429,-27.828,3.363585661,True,C,78508.584
Id_5976,A,9.0,False,True,7.4,W,type_0,14.4,58051.0,1.428571429,,4.08882717,,D,125349.84
Id_370,E,6.6,False,False,8.88,W,type_1,27.6,186708.0,1.428571429,,2.615056629,,A,21975.492
Id_1938,B,,False,True,12.95,X,type_1,23.76,163118.0,,-27.828,4.08882717,True,B,47108.292
Id_2352,H,8.8,False,,5.55,X,type_1,12.96,63019.0,1.428571429,-34.785,4.08882717,True,,40809.384
Id_7127,B,10.4,False,True,9.25,,type_3,11.52,11842.0,1.428571429,-34.785,4.08882717,False,,219880.584
Id_1753,,10.0,False,True,,X,type_1,17.28,50383.0,1.428571429,-27.828,5.488589937,True,C,100499.784
Id_3670,A,9.2,False,True,7.4,Y,type_0,16.08,104154.0,1.428571429,-27.828,4.08882717,,D,106782.984
Id_7298,C,10.2,False,True,8.51,Z,type_2,18.96,,1.428571429,-27.828,4.08882717,True,B,163331.784
Id_3652,J,,True,True,5.92,Y,type_3,3.84,,1.428571429,-27.828,,,B,254720.928
Id_5201,J,9.2,,True,12.21,X,,27.84,145263.0,2.142857143,-27.828,6.168843302,True,C,84807.492
Id_7909,B,10.0,False,True,9.25,X,type_3,,80710.0,1.428571429,-34.785,4.08882717,False,D,144497.892
Id_2361,C,,False,True,12.95,Z,,24.48,238000.0,2.142857143,-27.828,5.488589937,False,A,40809.384
Id_4260,B,,False,,,Z,type_1,26.4,171771.0,2.142857143,-27.828,5.488589937,True,C,61851.8208
Id_5432,C,8.8,False,False,,Z,type_2,22.08,145731.0,1.428571429,-27.828,4.08882717,,C,47117.7168
Id_6285,D,10.4,True,True,,Y,type_0,17.52,20.0,1.428571429,-27.828,4.08882717,False,A,167654.6256
Id_4991,E,10.2,False,True,4.44,X,,11.28,12090.0,,-34.785,4.08882717,True,A,59687.2584
Id_7600,D,8.4,False,True,7.4,,type_0,21.12,121577.0,1.428571429,-27.828,4.08882717,True,C,47108.292
Id_9462,F,8.0,False,True,14.8,W,type_1,24.24,118699.0,2.142857143,-27.828,4.08882717,False,A,59062.08
Id_3737,B,9.6,False,True,10.36,Z,,20.4,149433.0,1.428571429,-27.828,,False,A,124878.6
Id_7520,A,9.6,False,True,7.4,Y,type_0,,69743.0,1.428571429,-27.828,,False,B,213597.384
Id_8559,I,9.4,False,True,22.94,W,type_1,30.96,42622.0,2.857142857,-27.828,4.08882717,False,C,251296.584
Id_8926,F,9.8,False,True,11.84,Z,type_2,20.4,110962.0,1.785714286,-27.828,,True,C,157048.584
Id_9990,J,10.0,False,True,12.21,,type_1,24.48,27328.0,2.142857143,-27.828,4.08882717,False,C,172316.76
Id_5591,G,,False,True,7.4,X,type_1,18.24,198544.0,1.428571429,-34.785,4.08882717,True,B,24780.9408
Id_1171,B,7.0,,,,Z,type_2,30.24,299451.0,1.428571429,-27.828,6.168843302,False,A,71879.808
Id_7370,E,10.2,False,True,8.88,X,type_1,17.28,46756.0,1.428571429,-27.828,5.488589937,True,A,109924.584
Id_7937,J,9.8,False,True,5.92,,type_1,16.32,23697.0,1.428571429,-34.785,4.08882717,True,D,103515.72
Id_8086,A,9.4,False,True,,W,type_0,15.6,32550.0,1.428571429,-27.828,3.363585661,True,A,139644.12
Id_1422,H,10.2,False,True,9.25,Y,type_1,21.12,13402.0,1.428571429,-27.828,5.488589937,True,B,182181.384
Id_6782,E,10.0,False,True,7.4,X,type_1,18.24,82195.0,,-27.828,4.08882717,False,D,73789.9008
Id_9443,G,10.2,False,True,0.0,X,type_4,0.0,26582.0,0.0,-27.828,4.08882717,False,C,169084.0536
Id_8139,A,9.8,False,True,11.1,,type_0,22.8,7033.0,2.142857143,-13.914,3.363585661,False,C,295213.0104
Id_9350,B,9.4,False,True,4.44,X,type_0,15.36,75482.0,1.428571429,-27.828,4.08882717,True,C,81650.184
Id_8018,G,10.0,False,True,,X,type_1,17.28,50242.0,1.428571429,-27.828,4.08882717,False,A,75366.984
Id_6339,H,6.8,False,False,8.51,X,type_1,21.6,251000.0,1.428571429,-27.828,4.08882717,False,B,18846.4584
Id_9647,A,8.8,False,True,20.35,Y,type_0,28.32,112072.0,2.857142857,-27.828,4.08882717,True,A,204172.584
Id_874,D,9.6,False,True,7.4,Y,type_0,17.76,63751.0,1.428571429,-27.828,4.08882717,True,C,131915.784
Id_2297,G,8.2,False,True,7.4,X,type_1,20.4,77172.0,1.428571429,-27.828,4.08882717,True,A,53375.784
Id_2643,H,10.2,False,True,11.1,Z,type_2,19.2,42884.0,1.428571429,-27.828,,False,B,172756.584
Id_7531,D,8.8,False,True,7.4,Z,type_2,19.92,170132.0,,-27.828,4.08882717,True,,72225.384
Id_1719,J,,False,False,7.4,X,type_1,18.0,146495.0,1.428571429,-34.785,4.08882717,False,B,34541.892
Id_5347,J,9.6,False,True,7.4,X,type_1,17.04,75517.0,1.428571429,-34.785,4.08882717,False,D,65967.3168
Id_5932,B,10.2,False,True,10.36,Z,type_2,,56826.0,1.428571429,,4.08882717,True,C,203852.1408
Id_840,E,10.4,False,True,9.25,X,type_1,18.48,19351.0,1.428571429,-27.828,5.488589937,False,A,131915.784
Id_9937,F,8.6,False,True,14.8,W,,25.44,215000.0,2.142857143,-27.828,5.488589937,False,,50262.4584
Id_581,I,8.0,False,True,13.32,W,type_1,24.72,322282.0,2.142857143,-27.828,4.08882717,,,28271.2584
Id_204,H,9.0,False,True,11.84,Z,type_2,22.08,31931.0,1.785714286,-27.828,4.08882717,True,D,121894.08
Id_1641,I,8.4,False,True,13.32,W,type_1,23.52,140148.0,2.142857143,-27.828,4.08882717,False,B,62800.584
Id_2014,G,10.4,False,True,,Y,type_2,14.64,3024.0,1.428571429,-27.828,,True,D,220920.4536
Id_3253,E,9.2,False,True,8.88,Z,,19.2,53566.0,1.428571429,-27.828,4.08882717,False,A,125632.584
Id_7540,B,9.6,False,True,7.4,X,type_1,17.76,81804.0,1.428571429,-27.828,4.08882717,True,B,100499.784
Id_905,C,8.6,False,True,11.1,Z,type_2,28.32,263478.0,1.428571429,-27.828,5.488589937,True,D,90478.08
Id_631,A,9.0,False,True,7.4,,type_0,,159600.0,1.428571429,-27.828,4.08882717,False,,81650.184
Id_8420,E,9.6,False,True,8.88,Z,type_2,18.24,105161.0,1.428571429,-27.828,4.08882717,False,D,113066.184
Id_7823,C,8.0,False,False,11.1,,type_2,,397206.0,,-27.828,,True,,55920.48
Id_1974,B,10.2,False,True,6.66,X,type_3,10.08,,1.428571429,-34.785,4.08882717,True,C,97037.7408
Id_162,B,6.0,False,True,7.4,Z,type_1,21.6,236487.0,1.428571429,-27.828,4.08882717,False,C,25101.384
Id_4998,I,7.4,False,True,13.32,,type_1,26.4,131207.0,2.142857143,-27.828,4.08882717,False,D,28271.2584
Id_1243,G,8.6,False,True,,X,type_1,15.36,114059.0,1.428571429,-34.785,,True,D,38745.3528
Id_9450,G,10.0,False,True,7.4,X,,17.76,34719.0,1.428571429,-27.828,4.08882717,False,B,80107.6584
Id_7764,H,9.8,False,True,9.25,X,type_1,20.16,54520.0,1.428571429,-27.828,5.488589937,True,B,153906.984
Id_4713,B,9.8,False,True,9.25,Y,type_1,17.52,65253.0,1.428571429,-34.785,4.08882717,False,A,156985.752
Id_875,C,9.6,False,True,,X,type_1,18.96,41834.0,1.428571429,-27.828,4.08882717,True,C,94216.584
Id_1431,I,9.0,False,True,10.36,Z,type_2,21.6,176460.0,1.428571429,-27.828,4.08882717,False,D,87933.384
Id_8738,H,,False,True,11.84,Z,,24.0,,,-27.828,4.08882717,False,C,144482.184
Id_6868,I,9.0,,False,6.66,X,type_1,16.8,120435.0,1.428571429,-27.828,4.08882717,True,A,34086.36
Id_4643,B,,False,False,11.1,,,19.92,226164.0,1.428571429,-13.914,3.363585661,,B,109924.584
Id_5080,I,8.6,False,False,6.66,X,type_1,16.8,133259.0,1.428571429,-27.828,4.08882717,False,C,31384.584
Id_5783,J,9.4,False,True,7.4,,type_1,17.52,95747.0,1.428571429,-27.828,4.08882717,False,A,62828.8584
Id_9138,B,9.8,False,,10.36,Z,type_2,20.4,113065.0,1.428571429,-27.828,4.08882717,False,,144482.184
Id_7616,B,7.6,False,True,16.65,,type_2,24.72,242332.0,2.857142857,-27.828,6.168843302,False,D,157048.584
Id_8039,I,,False,False,5.18,X,type_0,13.92,70824.0,1.428571429,-34.785,4.08882717,False,B,56511.1008
Id_7955,G,,False,False,9.25,W,,18.24,56286.0,1.428571429,-27.828,2.615056629,,D,122519.2584
Id_9437,B,8.4,,True,11.1,Z,type_2,20.4,261000.0,1.428571429,-27.828,5.488589937,False,A,92677.2
Id_2856,F,8.0,,True,7.4,X,type_1,,170000.0,1.428571429,-34.785,4.08882717,False,B,25101.384
Id_1861,,7.2,False,,,W,type_1,27.6,293168.0,2.142857143,-27.828,4.08882717,True,A,23558.8584
Id_2659,I,6.8,False,True,11.1,Z,type_2,0.0,278000.0,1.428571429,-27.828,4.08882717,False,B,37696.0584
Id_3384,F,9.2,False,True,9.99,W,type_2,19.68,97195.0,2.142857143,-27.828,4.08882717,False,A,62800.584
Id_9564,F,8.6,False,,11.84,W,type_2,21.36,,1.785714286,-27.828,4.08882717,,B,73827.6
Id_9776,G,9.0,False,False,5.92,,type_1,16.56,54200.0,1.428571429,-20.871,3.363585661,False,D,75395.2584
Id_8090,I,9.2,False,False,22.94,W,,27.6,48639.0,2.857142857,-27.828,4.08882717,,C,172756.584
Id_8347,,9.6,False,True,7.4,X,type_1,18.24,68037.0,,-27.828,4.08882717,True,B,72253.6584
Id_7462,C,6.6,False,False,11.1,Z,type_2,0.0,135460.0,1.428571429,-27.828,5.488589937,False,B,125660.8584
Id_6886,E,8.4,False,False,7.4,X,type_1,16.56,260950.0,1.428571429,-27.828,,True,D,20420.4
Id_4733,B,9.2,False,False,7.4,,type_0,18.72,66901.0,1.428571429,-13.914,3.363585661,False,C,84436.7832
Id_3331,B,,False,True,6.66,,type_3,10.08,61603.0,1.428571429,-34.785,4.08882717,True,D,119349.384
